id,id-prov,date,title,language,author,city,materials,dimensions,domain,description,notes,condition,observations,provenance,links,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1966.3,159,1966,"LUNAR ATLAS, SUPPLEMENT",Anglais,NORTH AMERICAN AVIATION,Non renseigné,"reliure à spirales plastique (dos rond), feuillets en papier pâte chimique","28 x 30 x 1,5",Livre,Recueil de 102 p. présentant 45 planches illustrées en n&b commentées par du texte.,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1967.1,114,1967,PICTURIAL GUIDE TO THE MOON,Anglais,"DINSMORE ALTER, sous la direction de","New-York, Thomas Y. Crowell Compagny","reliure (bradel) mécanique en toile enduite, titrage en long au dos, gardes et contregardes en papier pâte mécanique imprimé, corps d'ouvrage en papier pâte mécanique, jaquette en papier glacé","27,3 x 20,9 x 2,3",Livre,"199 p., illustrations en n&b. Une coupure de presse glissée entre les pages 58 et 59","Tampon de M. Roy Mc King, Kensington, Maryland",A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1967.2,196,1967,"ISOTHERMAL AND ISOPHOTIC ATLAS OF THE MOON, CONTOURS THROUGH A LUNATION",Anglais,SAARI J. M. / SHORTHILL R. W. ,"Washington, éditions de la NASA","reliure mécanique à dos collé, couverture souple en papier épais pâte mécanique coloré, corps d'ouvrage en papier glacé","26,7 x 20,3 x 1",Livre,"[V], 37 p. de texte dactylographié, puis 149 p. de plans imprimés.",Nasa contractor report,A,, ,Cf n°197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1967.3,253,1967,MAN ON THE MOON,Anglais,NATIONAL AERONAUTIC AND SPACE ADMINISTRATION ?,U.S. The video tape compagny,"bobine de film vidéo sur une âme en acier, conservée dans une boîte en carton ondulé imprimé","35 x 35 x 7,5",Video,Bobine de film compilant 4 vidéos sur la Lune tournées entre février 1967 et avril 1968,A documenter : sur le dos de la boite « 1st man on the moon / save »,B,Boite déchirée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1967.4,249,1967,"LUNAR ORBITER V MISSION, SELECTION OF 12 ORIGINAL PHOTOGRAPHS",Anglais,NATIONAL AERONAUTIC AND SPACE ADMINISTRATION,U.S.  ,tirages sur papier baryté,,Photographie,Ensemble de 12 retirages n&b sur papier baryté de photographies de la Lune prises en 1967. Accompagnées d'une impression numérique descriptive de 4 p. et de la photocopie du document original ,Dans une boite de conservation trop étroite,A,"accompagné sde deux documenations agrafées, l'une en papier pâte mécanique, l'autre en papier glacé ", , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968.1,39,1968,RANGER'S RECORD OF MOON LANDING,Anglais,THE SUNDAY TELEGRAPH,New-York  ,papier journal,"61,2 x 43,4 x 0,1",Journal,Extrait (p.13/14) de l'édition du 2 août 1964 relative au premier enregistrement vidéo de la Lune par le satellite Ranger, ,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968.2,99,1968,LUNAR ATLAS,Anglais,"DINSMORE ALTER, sous la direction de","New-York, Dover publications","reliure mécanique à dos collé, couverture souple en carte, corps d'ouvrage en papier pâte mécanique","25,5 x 21 x 2,4",Livre,"154 planches. [X], 342 p.",,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968.3,127,1968,AMATEUR ASTRONOMER'S PHOTOGRAPHIC LUNAR ATLAS,Anglais,HATFIELD Henry,"Londres, Lutterworth press","reliure (bradel) mécanique en toile enduite, titrage en long au dos, gardes et contregardes en papier pâte mécanique imprimé coloré, corps d'ouvrage en papier glacé, jaquette en papier glacé","28,4 x 22,3 x 1,8",Livre,"Illustrations en n&b, 120 p. ",Contient une carte postale de la Lune en fin d'ouvrage. Cote de bibliothèque collée au dos : 523.39,A,,"Rightwordsbooks, David Ciaffardini",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968.4,195,1968,"SURVEYOR VI, A PRELIMINARY REPORT",Anglais,SURVEYOR PROGRAMM / Lunar and Planetary Programs division / Office of Space science and Application,"Washington, éditions de la NASA","reliure mécanique à dos collé, couverture souple en papier glacé, corps d'ouvrage en papier glacé","26,7 x 20,3 x 0,9",Livre,"Frontispice (photo prise par Surveyor VI), [VIII], 165 p., nombreuses illustrations en n&b dans le texte", ,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968.5,197,1968,"LUNAR ORBITER IV, PHOTOGRAPHY",Anglais,THE BOEING COMPAGNY (prepared by),"Washington, éditions de la NASA","reliure mécanique à dos collé, couverture souple en papier épais pâte mécanique coloré, corps d'ouvrage en papier glacé","26,5 x 20,3 x 1,3",Livre,"[IX], 169 p. de texte imprimé, de reproductions photos, cartes et tableaux en n&b",Nasa contractor report,A,,,Cf n°196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968.6,241,1968,Ensemble de 6 cartes de la Lune,_,NATIONAL AERONAUTIC AND SPACE ADMINISTRATION,U.S.  ,"tapuscrit sur papier pâte mécanique, cartes en papier pâte mécanique pliées ","31,2 x 20,5 x 1,3 pour l'ensemble",Cartes et plans,"Ensemble de 6 cartes : Lunar map Orb II-8 (a, b, c, d) et Surveyor I et III sites",Ensemble accompagné d'un courrier dactylographié du 9.01.1970 de Robert W. Carder de la Nasa,A,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969.1,13,1969,MEN WALK ON THE MOON,Anglais,DAILY NEWS ,New-york  ,papier journal,"39 x 27,7 x 0,5",Journal,"Exemplaire d'époque du journal du 21 juillet 1969 (vol.51, n°22) relatif au premier pas sur la Lune", ,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969.10,30,1969,MEN WALK ON THE MOON,Anglais,THE NEW-YORK TIMES,New-York  ,papier journal,"58,7 x 37,6 x 0,4",Journal,"Exemplaire d'époque du journal du 21 juillet 1969 (vol.118, n°40721) relatif au premier pas sur la Lune", ,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969.2,156,1969,THE TIMES ATLAS OF THE MOON,Anglais,LEWIS H.A.G.,"Londres, Times Newspapers limited printing house","reliure mécanique à dos carré en toile enduite, titrage en long au dos,  gardes et contregardes en papier pâte mécanique imprimé, corps d'ouvrage en papier glacé, jaquette en papier ","34,6 x 30 x 2",Livre,"Ouvrage illustré en couleurs. [XXXVII], 110 p.",,A,,,Cf n°152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969.3,203,1969,"APOLLO 11, LM 5",Anglais,NATIONAL AERONAUTIC AND SPACE ADMINISTRATION,"Washington, éditions de la NASA","classeur à barrettes métallique, en carte pâte mécanique colorée, bande de toile rouge, dans lequel sont insérés des feuillets en papier pâte mécanique","28,8 x 23 x 4,7",Documentation,Ensemble de documents dactylographiés et photocopiés relatifs à la mission Apollo 11. Feuilles libres réunies dans un classeur, ,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969.4,237,1969,LM DESCENT MONITORING CHART- SHEETS 3a / 3b / 3c,Anglais,NATIONAL AERONAUTIC AND SPACE ADMINISTRATION,"Washington, éditions de la NASA",papier glacé,"212 x 31,5",Cartes et plans,"Reproduction à l'identique de la carte qui se trouvait à bord de la mission Apollo 11, illustrant la trajectoire du module Eagle sur le site d'aterrissage. En trois parties. Annotations d'Aldrin au feutre bleu",Conservées roulées,A,,"Bonhams, The space sale, 07.2009",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969.5,238,1969,Ensemble de 5 photographies prises par Apollo 11,Anglais,NATIONAL AERONAUTIC AND SPACE ADMINISTRATION,U.S.  ,tirage sur papier RC,"25,4 x 20,5 ",Photographie,5 tirages argentiques en n&b figurant de la poussière de Lune, ,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969.6,246,1969,GIANT CRATER NEAR MOON LANDING SITE,Anglais,NATIONAL AERONAUTIC AND SPACE ADMINISTRATION,U.S.  ,reproduction sur papier  RC,"27,8 x 20,5 ",Photographie,"Retirage argentique de la photographie du cratère le plus proche du point d'atterrissage du module d'Apollo 11, légendé d'un texte dactylographié", ,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969.7,251,1969,MOON SHOTS,Anglais,NATIONAL AERONAUTIC AND SPACE ADMINISTRATION,U.S.  ,négatifs couleurs montés dans un cadre en aluminium et plastique avec entre chacun un intercalaire en carte. Conditionnement dans une boîte en carton avec des inscriptions et une gommette rouge au milieu côté gauche,"6 x 13,8 x 5,8",Photographie,Ensemble de 15 vues stéréoscopiques en couleur montées dans des cadres d'aluminium. Images relatives à l'Apollo Image atlas. Chaque négatif est accompagné d'une référence,Vues stéréoscopiques ? Technique à documenter,A,,"Bara photographies, Maryland",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969.8,234,1969,"POST-CONTACT LUNAR SOIL, IMPRINTED FOR THE NEXT 2 MILLION YEARS",Anglais,ALDRIN Edwin / NASA,"U.S., Digital Images",tirage photographique sur papier RC contrecollé en plein sur carton non acide,62 x 62,Photographie,"Retirage de la photographie prise par E. Aldrin (Apollo 11) en 1969, à l'occasion de la publication de Michael Light intitulée « Full moon »",Tirage numéroté et signé par l'auteur 18/50,A,,,Cf n°235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969.9,235,1969,"LUNAR HIGHLANDS AND TERMINATOR IN MORNING SUN, 70 MILES ALTITUDE",Anglais,COLLINS Michael / NASA,"U.S., Digital Images",tirage photographique sur papier RC contrecollé en plein sur carton non acide,62x 62,Photographie,"Retirage de la photographie prise par M. Collins (Apollo 11) en 1969, à l'occasion de la publication de Michael Light intitulée « Full moon »",Tirage numéroté et signé par l'auteur 15/50,A,,,Cf n°234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970.1,41,1970,THE MOON AS VIEWED BY LUNAR ORBITER,Anglais,KOSOFSKY L.J. / EL-BAZ Farouk,"Washington, éditions de la NASA","Reliure mécanique, bradel en toile verte enduite, tranchefile mécanique, titre en long sur le dos et dorure sur la plat supérieur, papier glacé","35,1 x 27 x 1,8",Livre,Ouvrage reproduisant des photographies de la  Lune dont trois vues stéréoscopiques. Lunettes 3D dans un étui collé sur le contreplat inférieur. 152 p., ,A,,"w.P. Watson, UK, 04.2009",Cf n°143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970.2,73,1970,OF A FIRE ON THE MOON,Anglais,MAILER Norman,"Boston / Toronto, Little, Brown & Cie","reliure (bradel) mécanique, pleine toile, tranches rognées sur 2 côtés (pas en gouttière), tranchefiles mécaniques, gardes et contregardes en papier mécanique coloré, corps d'ouvrage en papier pâte mécanique","21,6 x 14,5 x 3,7",Livre,416 p.,Timbre sec de la collection Kerstin Eriksson,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970.3,145,1970,MOON FLIGHT ATLAS,Anglais,MOORE Patrick,"Londres, Book club associates / Mitchell Beazley","reliure mécanique à dos carré en toile enduite, titrage en long au dos,  gardes et contregardes en papier pâte mécanique colorée, corps d'ouvrage en papier glacé, jaquette en papier glacé ","33,6 x 24,7 x 1,3",Livre,Nombreuses illustrations en six couleurs. 64 p.,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970.4,164,1970,FIRST ON THE MOON,Anglais,FARMER Gene / HAMBLIN Dora Jane,"Boston / Toronto, Little, Brown & Cie","reliure (bradel) mécanique en toile enduite, titrage au dos, gardes et contregardes en papier pâte mécanique coloré, corps d'ouvrage en papier pâte mécanique","21,6 x 14,8 x 4,5",Livre,"Roman de 511 p., avec 3 séries de 5 planches illustrées en milieu d'ouvrage",,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970.5,167,1970,THE LUNAR ROCKS,Anglais,MASON Brian / MELSON William G. ,"New-York, Wiley Interscience","reliure (bradel) mécanique en toile enduite, titrage en long au dos, tranchefiles mécaniques, gardes et contregardes en papier pâte mécanique, corps d'ouvrage en papier pâte mécanique, jaquette en papier glacé","23,3 x 16,1 x 2,2",Livre,"Quelques illustrations en n&b, 179 p. ","Sur la garde volante, étiquettes et cartes de la bibliothèque de Colombus",A,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970.6,239,1970,Ensemble de 5 photographies prises par la NASA,Anglais,NATIONAL AERONAUTIC AND SPACE ADMINISTRATION,U.S.  ,tirage sur papier RC,"25,4 x 20,5 ",Photographie,5 tirages argentiques en n&b figurant de la roche lunaire, ,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970.7,180,1970,"MOON, MAN'S GREATEST ADVENTURE",Anglais,VON BRAUN Wernher / BEDINI Silvio A. / WHIPPLE Fred L. ,"New-York, Harry N. Abrams","reliure mécanique à dos carré en toile enduite, titrage en long au dos, motif sur le plat supérieur, tranchefiles mécaniques, gardes et contregardes en papier pâte mécanique imprimé, corps d'ouvrage en papier glacé, jaquette en papier glacé ","39,4 x 31,8 x 4,5",Livre,"Ouvrage imprimé en couleurs, 278 illustrations dont 143 en pleine page, 267 p. ","Ouvrage accompagné d'un livré agrafé de 16 p. avec des illustrations à coller, et d'une chromolithographie des astronautes d'Apollo 11",A,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1971.1,68,1971,ATLAS AND GAZETTEER OF THE NEAR SIDE OF THE MOON,Anglais,GUTSCHEWSKI / KINSLER / WHITAKER,"Washington, éditions de la NASA","reliure (bradel) mécanique en toile enduite, titrage en long au dos et sur le plat supérieur, tranchefiles mécaniques, gardes et contregardes en papier pâte mécanique imprimé avec des images bleues, corps d'ouvrage en papier glacé ","35,5 x 27,1 x 3,3",Livre,Nombreuses reproductions de photographies en n&b. 538 p.,,A,,,Cf n°144/193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1971.2,69,1971,LUNAR ORBITER PHOTOGRAPHIC ATLAS OF THE MOON,Anglais,BOWKER David / HUGHES J. Henrick,"Washington, éditions de la NASA","reliure (bradel) mécanique en toile enduite, titrage en long au dos et sur le plat supérieur, tranchefiles mécaniques, gardes et contregardes en papier pâte mécanique imprimé avec des images bleue, corps d'ouvrage en papier glacé ","36 x 27,5 x 4,4",Livre,"Atlas reproduisant des photographies en n&b. [V], 675 p. ",,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
